2007.25,0.02287629,14627.87,0.09717751,3.751849,0.61,0.359,1366,
2007.333,0.02287629,20197.41,0.1164106,3.174455,0.61,0.359,1366,
2007.417,0.02287629,45781.56,0.2084785,2.358502,0.61,0,0,
2007.5,0.02287629,50640.92,0.3465805,2.053193,0,0,0,
2007.583,0.02287629,34887.12,0.7530551,1.895034,0,0,0,
2007.667,0.02287629,59230.98,0.9899185,1.660145,0,0,0,
2007.75,0.02287629,58111.66,2.737489,2.230663,0,0.522,0,
2007.833,0.02287629,40724.8,6.621899,2.575608,0,0.522,1366,
2007.917,0.02287629,26718.2,3.813319,3.359814,0,0.522,2514,
2008,0.0864664,5768.85,2.060658,4.488706,0.04,0.522,2514,
2008.083,0.0864664,2347.29,0.4907834,4.982959,0.04,0.522,0,
2008.167,0.0864664,2119.98,0.1946444,4.577437,0.04,0.522,0,
2008.25,0.0864664,2034.32,0.1064689,3.523828,0.04,0.522,0,
2008.333,0.0864664,9515.5,0.07935073,2.860272,0.04,0.522,0,
2008.417,0.0864664,34856.76,0.124234,2.166901,0.04,0,0,
2008.5,0.0864664,56079.95,0.2799101,1.653048,0,0,0,
2008.583,0.0864664,52703.53,1.435454,1.566418,0,0,0,
2008.667,0.0864664,80678.82,2.089155,1.445507,0,0,0,
2008.75,0.0864664,45041.23,3.676398,2.204512,0,0.435,0,
2008.833,0.0864664,28437.83,6.621899,2.391397,0,0.435,0,
2008.917,0.0864664,12208.33,3.813319,3.300338,0,0.435,3866,
2009,0.1566628,6550.9,2.060658,4.303519,0.11,0.435,0,
2009.083,0.1566628,5382.44,0.4907834,4.950442,0.11,0.435,3866,
2009.167,0.1566628,2258.63,0.1946444,4.886677,0.11,0.435,3866,
2009.25,0.1566628,8850.29,0.1064689,3.752868,0.11,0.435,3866,
2009.333,0.1566628,5813.67,0.07935073,2.834781,0.11,0.435,0,
2009.417,0.1566628,40044.34,0.124234,2.202487,0.11,0,0,
2009.5,0.1566628,57539.48,0.2799101,1.736103,0,0,0,
2009.583,0.1566628,49628.48,1.435454,1.456424,0,0,0,
2009.667,0.1566628,27838.09,2.089155,1.525783,0,0,3866,
2009.75,0.1566628,40692.86,3.676398,1.953118,0,0.708,3866,
2009.833,0.1566628,47007.81,6.621899,2.458403,0,0.708,3866,
2009.917,0.1566628,54623.84,3.813319,3.070731,0,0.708,1760,
2010,0.1689295,9868.91,0.7616575,3.893504,0.11,0.708,1760,
2010.083,0.1689295,4236.77,0.8248659,4.214663,0.11,0.708,1760,
2010.167,0.1689295,2198.45,0.2164814,3.887906,0.11,0.708,1760,
2010.25,0.1689295,4298.53,0.1420353,3.092938,0.11,0.708,1760,
2010.333,0.1689295,33253.4,0.09312291,2.492165,0.11,0.708,1760,
2010.417,0.1689295,57727.37,0.2342766,2.1562,0.11,0,1760,
2010.5,0.1689295,55443.84,0.8402939,1.588351,0.11,0,1760,
2010.583,0.1689295,33590.55,0.7901734,1.542678,0.11,0,1760,
2010.667,0.1689295,54895.36,3.265996,1.344202,0.11,0,1760,
2010.75,0.1689295,40067.78,6.353386,1.950101,1,0.544,0,
2010.833,0.1689295,24151.47,11.08186,2.78389,1,0.544,1760,
2010.917,0.1689295,22862.24,1.659364,3.513286,1,0.544,15,
2011,0.1925946,7790.02,1.580184,4.815458,1,0.544,0,
2011.083,0.1925946,3437.64,0.3738188,4.834345,1,0.544,15,
2011.167,0.1925946,2693.63,0.2749326,4.580167,1,0.544,15,
2011.25,0.1925946,11676.85,0.135375,3.859014,1,0.544,15,
2011.333,0.1925946,21787.04,0.09062703,2.880954,1,0.544,0,
2011.417,0.1925946,50327.65,0.08848271,2.203254,1,0,0,
2011.5,0.1925946,48565.69,0.1997636,1.524243,1,0,0,
2011.583,0.1925946,13229.92,0.5706015,1.522829,1,0,0,
2011.667,0.1925946,18266.84,0.7943894,1.613246,1,0,0,
2011.75,0.1925946,29895.2,4.131034,2.181358,1,0.501,0,
2011.833,0.1925946,27851.62,9.254245,2.735088,1,0.501,15,
2011.917,0.1925946,23591.74,4.052466,3.641716,1,0.501,72,
2012,1.002682,26680.54,4.627966,4.617244,1,0.501,72,
2012.083,1.002682,17482.46,0.8721625,4.796727,1,0.501,72,
2012.167,1.002682,8861.4,0.16717,4.549288,1,0.501,72,
2012.25,1.002682,8091.2,0.06873,3.454491,1,0.501,72,
2012.333,1.002682,25535.59,0.05654333,2.905924,1,0.501,72,
2012.417,1.002682,40632.05,0.059195,2.289738,1,0,72,
2012.5,1.002682,32777.77,0.713735,1.700102,1,0,0,
2012.583,1.002682,32647.88,0.4485875,1.671432,1,0,0,
2012.667,1.002682,38257.47,10.14068,1.538072,1,0,72,
2012.75,1.002682,37284.05,13.62641,2.217388,1,0.65,72,
2012.833,1.002682,37538.61,1,2.739055,1,0.65,72,
2012.917,1.002682,71228.35,1,3.52466,1,0.65,1,
,,,,,,,,
